t_f,rho_f
-15.0717800469901,-0.96414931308466
-18.0166244924016,-1.13947351124694
-13.4454586120894,-0.847755932967757
-15.0305965394942,-0.957865902651924
-18.8120919784411,-1.17482967866624
-15.3299485533395,-0.978793202475855
-15.657181493239,-0.998064192220267
-16.0122354304713,-1.01933120020077
-15.762290067679,-1.00449397228896
-18.2696571635102,-1.15135667609456
-15.4993157025086,-0.988213149489286
-16.5717533862774,-1.05439625771021
-16.1711578991792,-1.03056357528216
-15.5135653635596,-0.988117277050154
-15.9267260189926,-1.01555167034066
-16.9184202254131,-1.07060024727018
-16.0841551946823,-1.02532125775134
-14.4415400087157,-0.915249427531076
-17.1701925578505,-1.10739893681607
-14.7101487701416,-0.936418163267625
-15.1202576805297,-0.963119451900764
-15.4166113800527,-0.986394263353856
-15.1810072725738,-0.973145524486626
-15.7511573948956,-1.00376707878578
-15.5682534044175,-0.990732551275627
-15.758783000159,-0.996565711200836
-17.7071215908617,-1.11818103634942
-13.7976287878971,-0.870294555926096
-15.1441029915325,-0.962703717013167
-15.743222915515,-0.999688731997341
-15.7651561835521,-1.00512560695011
-17.1967234573406,-1.09196220024049
-15.7659849122709,-1.00535595639022
-15.9385058612794,-1.01629727261147
-14.1600009218424,-0.900045736108124
-14.3395892778515,-0.911459397915146
-16.4403886123233,-1.03221395435225
-16.1684106495799,-1.01574982127679
-15.7943617059017,-1.00779454006257
-15.994183780823,-1.01875677548547
-16.5016229504627,-1.05564544067187
-15.4889558662755,-0.985726602576847
-17.0683321402133,-1.08639485698803
-16.3625932911836,-1.03841516375949
-15.8673347533544,-1.01132034545612
-14.8817897121993,-0.948315000982879
-17.1690835232892,-1.0917469984138
-16.1729081762273,-1.03102175008764
-14.7064876414205,-0.9352213757405
-15.7109330273302,-1.00316640475116
-13.9952243035308,-0.887890981590727
-16.1359675749671,-1.02870756519845
-16.270239476953,-1.03607983911442
-14.8945531719422,-0.961415466047225
-15.1896280882233,-0.967767854178661
-16.2369024778563,-1.03498484066219
-17.0685954215361,-1.08159049397617
-16.2953780819523,-1.0235042294546
-15.3854142089659,-0.985486616048775
-15.8137881310673,-1.00602498620769
-15.5860706958991,-0.993689125898114
-14.7401795880231,-0.941814239157236
-15.932924694269,-1.00698355530846
-15.7530727742135,-0.999081595415168
-16.8401049907354,-1.07097896678525
-16.3887084572648,-1.04656677721377
-15.58426937219,-0.999592300067111
-16.3110999198795,-1.03904063996863
-16.5599399884797,-1.05168862975397
-15.4337092872725,-0.976671735902857
-13.4692342973626,-0.84470440487565
-15.8710997622793,-1.00127539057323
-16.9734893024014,-1.0789240911961
-15.2365840171656,-0.969892501204989
-15.157229101267,-0.962764891312258
-13.8472825354364,-0.87551816393297
-16.1584003911879,-1.03249673111315
-14.9159811430992,-0.947793065128119
-16.3387780531294,-1.04052438667154
-14.2083908560073,-0.901846706266604
-15.5557037948583,-0.989301698139221
-16.3336351542293,-1.04412687210492
-14.9170917049542,-0.949010119562133
-17.2293195093437,-1.0602963315764
-14.372949753805,-0.914015988673408
-14.6653625748549,-0.941266861522155
-17.3558330116161,-1.0992996975252
-14.9674031889211,-0.947529635320999
-16.2215553959088,-1.03873214859122
-18.5221386304081,-1.16643092406054
-15.8858126106505,-1.00857764441248
-16.3360883528517,-1.03349193079291
-15.4344090121572,-0.992540450789172
-16.7766076791741,-1.05466961563526
-15.2572405573617,-0.968947235685038
-15.3669767073706,-0.978917568612674
-15.3780523593902,-0.98102654104654
-16.0245360171097,-1.02019978799701
-16.7270040521578,-1.06771525210474
-17.0983151625442,-1.08699386765912
-15.4946320595386,-0.988174474657608
-15.1508774653196,-0.96502181313671
-16.1674351234089,-1.03039092537574
-15.5851755886743,-0.99376209362026
-16.7434603827181,-1.06519852386784
-16.6684496683111,-1.06185661697498
-16.0021210153172,-1.02404724119249
-16.0995164292569,-1.02424252765844
-14.025983475128,-0.879144783964624
-14.2378489311525,-0.90967941024856
-15.5415310387208,-0.990118409258922
-14.6677240249198,-0.933100393411261
-17.4895466981713,-1.10806128607754
-15.3227895612021,-0.976218190156298
-15.9696293717663,-1.0193591779153
-15.6120919340656,-0.994246044386337
-14.9847708841176,-0.94878186867922
-17.1106117852605,-1.08753142663149
-15.8434947031292,-1.01092764631102
-16.8852413088061,-1.07534997064829
-16.5760635340371,-1.05652992614624
-15.550832009178,-0.990685471251397
-17.1000870288176,-1.08473214761008
-15.9515106385853,-1.01946519198371
-16.7485192740735,-1.08310782728723
-16.4329117280486,-1.0492127683361
-15.9116769167343,-1.0093109393967
-16.6377309754755,-1.05894887448121
-16.6510546207194,-1.0584382320353
-16.11393329704,-1.03073910102419
-15.0392579146916,-0.95404406998006
-15.2555359544497,-0.972500262007171
-16.5950611571469,-1.05507965505917
-14.0837679922633,-0.893228027415727
-16.394989258627,-1.04299366839164
-16.7915906070601,-1.08262034104049
-16.0898928604363,-1.02402465334031
-16.1162962990008,-1.03676941338334
-16.3252432836914,-1.02766757762841
-16.2805075984302,-1.03283426641779
-13.7466164390208,-0.870232287515775
-16.7458302095798,-1.06877009592729
-16.0487454163869,-1.02283321710691
-15.662267523298,-1.00183091528171
-15.1669778822065,-0.963199826909119
-17.2959575564323,-1.0974565830446
-14.5040581056851,-0.907324586331009
-17.1281981112822,-1.08577407256026
-18.2872645066473,-1.14484204208082
-15.1780452743322,-0.972822982710232
-17.9506103075043,-1.13294575369927
-13.665861512771,-0.862055889309827
-15.5466151545211,-0.991056264785938
-14.9069911718677,-0.951734484978025
-16.6553974723416,-1.05967274512073
-14.4133812537625,-0.911206389108327
-15.4245091452747,-0.991876310064254
-14.0698101556624,-0.892081621468202
-17.1790877973895,-1.090952141129
-15.7155579195437,-1.00182341723045
-15.9734994002739,-1.02118592107608
-14.8911797068005,-0.949686193785452
-16.5292364244039,-1.0526539566444
-18.5389269055846,-1.15804119853405
-16.8220348296673,-1.065456237162
-15.040170273941,-0.960270628391205
-15.2542707159146,-0.97616213426174
-17.0077930288009,-1.09019839428231
-15.0313748046169,-0.957154298961609
-15.722780560563,-1.00317814245781
-15.4072227309756,-0.980674348990403
-15.4782477538615,-0.975308179174632
-15.4755795334183,-0.986285471962003
-15.1267513439134,-0.96409167820599
-15.7324254178706,-0.998520088640616
-14.3148599668589,-0.909427812657858
-15.599920922215,-1.00190607069135
-16.2428960238939,-1.03367050236555
-15.7634097023427,-1.00858239587046
-15.8161626215906,-1.00968082413907
-15.1280140287783,-0.963377174087289
-16.3008404192251,-1.03811305535806
-16.4266663816822,-1.04620619461752
-15.9094931135495,-1.01412360907164
-15.8896538155364,-1.01306961573865
-15.342767185301,-0.97797100553444
-14.7687379002144,-0.934960909399302
-16.8946795936056,-1.07699099144233
-15.5303131562581,-0.994648345300994
-15.0430167536042,-0.961013726715317
-18.0173635572614,-1.13377519725374
-15.4033221525698,-0.97769982084737
-15.4190568072274,-0.984068894989706
-17.0931015640974,-1.0853845540717
-15.6667174735799,-0.999942821583339
-14.2332078049966,-0.900496424461623
-15.8231893015408,-1.00812329572591
-16.2219947987882,-1.03392404915028
-15.6079277551128,-0.992268124052683
-15.836885972825,-1.01201371006437
-17.0187237472731,-1.08330336284515
-15.7320563086088,-1.00475820986088
-15.3798478247421,-0.977384526394998
-16.0520034358557,-1.02713836330469
-14.5911053726268,-0.92766897543341
-14.8368408692975,-0.94500111895466
-16.3694892876388,-1.0585623068912
-14.5976685225369,-0.934995080397199
-16.2876379504668,-1.03875292669668
-17.190890037466,-1.09007549057927
-15.4258058398414,-0.986059284706891
-15.3908142751863,-0.977391345413579
-14.2281958172104,-0.907560071913018
-16.0275546636967,-1.02160265174216
-16.4668617376966,-1.04568932221883
-16.7684022805385,-1.06653785620114
-16.6264842427174,-1.0601665147081
-15.9893752069695,-1.01938017266694
-13.5276315325938,-0.853523962588427
-18.4601571588884,-1.16251955566876
-15.4477273731582,-0.988424693484294
-15.7224216717492,-1.00483967965574
-17.5235789150621,-1.10783291242575
-14.0074569813487,-0.886560216623933
-16.2411936091985,-1.03384052698121
-17.1056755048333,-1.08693576788196
-16.3508958149327,-1.04250174217255
-15.1093824655256,-0.969930286477773
-15.3196537245269,-0.985031126776077
-14.2616091693962,-0.904712315955685
-17.6942907232424,-1.12033048808686
-16.1700946826668,-1.03660181608612
-14.9589861761283,-0.952259977565728
-14.7906035773573,-0.958412969584347
-16.5275078565368,-1.05238954477142
-13.6319145215587,-0.859729550140859
-16.1616614851296,-1.02551850091689
-15.6586597103798,-0.99835577930336
-16.0705428943838,-1.0238763315291
-15.2451323911705,-0.970802178588301
-16.7579095970416,-1.06734023961366
-16.6073994318526,-1.0568180326446
-16.7848967503411,-1.06913645888203
-16.8573360036167,-1.06957645778927
-15.4055198346447,-0.978758790677864
-16.9126233174906,-1.07515220946555
-15.3470515152546,-0.974249629829746
-17.4442623113417,-1.10516393909814
-14.6382245741842,-0.924778268912346
-15.8925499482924,-1.01434058873267
-16.07765031371,-1.02528984039371
-17.3043985189503,-1.09689978265129
-14.709504747248,-0.93452745101739
-15.3551541012573,-0.974731036350932
-15.6678482411024,-0.999811422050541
-16.8044808400961,-1.07340384232886
-15.903192895889,-1.01845066342895
-15.2679650844117,-0.976738322837456
-16.7689324973885,-1.0672910880006
-15.2977746700396,-0.977745007560526
-17.2045518266375,-1.09224452573746
-16.727470625365,-1.06438606228938
-14.8268333947789,-0.935791425524157
-14.8994978669637,-0.94824696268936
-17.0943743393645,-1.08350257044444
-15.1079532754619,-0.963442512835031
-17.3895230970737,-1.10213161068918
-16.2006757790995,-1.03161143686856
-15.9938621508861,-1.01974804376661
-16.0034590091696,-1.02108982789595
-16.8017956819748,-1.07546217881905
-15.7737490571499,-1.00556288084647
-15.7278224781133,-0.988020254712837
-15.9307186875143,-1.01556136041785
-15.4600929631184,-0.986276646367071
-16.2943185501601,-1.03906233346998
-14.5991690524228,-0.927639148104158
-16.4768752862958,-1.05026119866455
-16.2622484429977,-1.03408133324355
-17.9757856524951,-1.13254331381421
-15.1732980133478,-0.966779097093025
-15.8350607828638,-1.01054534936039
-15.2912004245053,-0.972957926981338
-17.179159957822,-1.09034198438816
-16.7084885211184,-1.0643465585667
-14.6488385598624,-0.932002238669082
-16.5104578552883,-1.05263743746046
-16.0898946616982,-1.02936830710588
-15.8424156024573,-1.00439404045105
-15.843898658191,-1.00998925121847
-13.2870093775664,-0.83597550288177
-14.396922793352,-0.913425246391086
-14.6647824246688,-0.923219637371599
-16.8391604100405,-1.07113910134284
-14.9528947036417,-0.951525418199942
-15.7125985437347,-1.00059079621789
-15.1855586515414,-0.957406204759928
-16.4461185273791,-1.04085012704363
-15.2796179800008,-0.977630126597139
-15.6037768775355,-0.99328967282672
-16.6557136798551,-1.0591887067433
-15.3050106243942,-0.976876298130236
-12.8335310440836,-0.80219990223498
-14.727186193697,-0.944447579564032
-15.3364418909182,-0.975287863493665
-14.2017822138328,-0.899192299959161
-16.0948264542762,-1.02320133812413
-15.1725510079567,-0.96717884747073
-15.0191714086971,-0.961338014463894
-15.3485685186733,-0.975696464999382
-14.598706309324,-0.927489501829829
-16.2009526420131,-1.03060451464146
-13.8886602504725,-0.867792120405183
-15.7480087363613,-1.00595208395592
-15.3693320759375,-0.979611447687869
-14.0702244879153,-0.890729874400378
-15.7433791301108,-1.00847834041703
-14.5170964222948,-0.921511554016504
-15.4291270345815,-0.978496725899012
-14.9981015478904,-0.958178132270653
-17.4979563783601,-1.10297133522523
-17.107832334697,-1.09016790504414
-14.2100706384834,-0.900300051380116
-16.8446332934501,-1.08327604788243
-15.9954816768729,-1.01666278713421
-15.6472528280315,-0.997284145559448
-15.6745547080706,-0.999214366358519
-18.5171655553821,-1.16377944224932
-14.5290183218901,-0.923694821423519
-15.3827880768779,-0.981299684115107
-15.2839733173575,-0.97379604526953
-15.0819424213553,-0.95583708149965
-17.2013623403249,-1.09335705789395
-16.1622151170723,-1.02958544243976
-14.4819756595244,-0.919448306933599
-17.5174460016869,-1.10543999843713
-15.1084249046798,-0.961422447386485
-15.6020048307545,-0.985010805365102
-15.7771207110253,-1.01616554158578
-17.5488173064318,-1.11141487596373
-16.9328060796735,-1.07602894441829
-17.2357761879983,-1.09429562287422
-16.0403525609714,-1.02201979248693
-14.7119562809764,-0.934736155300793
-14.7345892141967,-0.936114711878016
-16.7843662015636,-1.06913125129805
-13.6680450185987,-0.869529808904034
-16.9379106164294,-1.07979737402912
-16.474438269278,-1.05291744625043
-14.4074950564425,-0.923033388410501
-17.4830008999478,-1.11079653905406
-14.7328022227424,-0.937378096940471
-15.4786361717916,-0.99216730164196
-15.3237845589628,-0.976266574355088
-16.054899385477,-1.0217924577417
-15.4365607194832,-0.988314659368606
-16.2435269535534,-1.03673515630639
-18.5760338597923,-1.1660354003968
-17.0424572630236,-1.08338612246167
-15.8720397491292,-1.01172997435012
-14.4702261801699,-0.918329262542662
-17.7093469261778,-1.12029372518463
-15.2349421538318,-0.972999402716653
-17.7059584712057,-1.12129526072844
-17.0862720920271,-1.0894390901292
-16.542117649378,-1.05420585981729
-16.6543291237524,-1.05997395904232
-16.735067176798,-1.07332131305467
-14.6553456564123,-0.932474183497595
-16.7014559492985,-1.05746597015017
-18.8591626029091,-1.17678071093721
-14.977202617549,-0.950401095348364
-15.1448135501492,-0.966096587305499
-16.0825341563628,-1.02383083511946
-16.287048973243,-1.04131906780034
-16.8313012245965,-1.06975485110885
-15.5220182860139,-0.990489351155089
-18.909148864189,-1.18586715143394
-16.198240768103,-1.03148172438153
-15.4448083359267,-0.983122087370214
-17.5624343087776,-1.11458126310586
-15.6999645055352,-1.00442494462844
-17.1475620589292,-1.08779181151143
-16.3444245141188,-1.0402381249735
-14.5982126387255,-0.930233924100676
-15.5566216303001,-0.99041863159151
-14.5298499287634,-0.926312485715417
-17.8424451348948,-1.13275283394341
-14.7708358689394,-0.937966947581975
-14.5252275386307,-0.930590260462757
-15.4997998686529,-0.990721154827207
-14.2073507475445,-0.89131192271144
-15.1551849005022,-0.963173490668115
-17.8773112537028,-1.13385544896953
-15.2168018591243,-0.969573059596875
-17.9753835855545,-1.1321607179923
-14.8457653151278,-0.94566025856372
-14.5265517033719,-0.924515860550931
-15.0585507746354,-0.959954057156806
-15.425407858362,-0.982474784161168
-14.9037042234068,-0.95717608592563
-15.4650820930158,-0.981634583318728
-14.8100175717832,-0.944118982292404
-16.6255533575994,-1.05609900049713
-16.2453272780634,-1.03232151212556
-16.6583056902531,-1.06004349381949
-13.8637457977474,-0.876934529738028
-15.8319213427471,-1.00785579215489
-14.8893052077994,-0.949659781924818
-16.2698454149556,-1.04082892448862
-16.9723013898585,-1.07803786679268
-17.091867683488,-1.08276875861815
-14.7724134152973,-0.941707916651366
-14.6289117924349,-0.926291925260364
-16.3856463483804,-1.03996737502784
-15.7473333347787,-1.00411860939376
-15.3280885015964,-0.975176559400239
-17.3853860866663,-1.10310370629693
-17.1833508348588,-1.09375998871903
-15.8813512166136,-1.01468537693298
-16.2399590703232,-1.03990606659387
-16.6065815473607,-1.05568101050299
-16.2169157591302,-1.03443499861596
-17.5298289588391,-1.10761170328853
-15.1712661976115,-0.966721036849024
-15.0175235026799,-0.955950097858055
-16.0637648509736,-1.02237315258615
-13.7630437441154,-0.878370098315269
-16.5087873378243,-1.04772403057216
-15.9005107695118,-1.01203700882253
-17.0542150822541,-1.08358589943149
-15.1534069162102,-0.966688470597999
-15.1058130426699,-0.962856909138671
-14.2890823041849,-0.912662285906061
-14.6998488409217,-0.93463567251629
-15.562677541152,-0.98907859712339
-15.8416192873049,-1.01069572486671
-15.8555671068402,-1.01631162947937
-18.356997482972,-1.15143231543863
-15.9037016383647,-1.01428163221608
-15.7699616218497,-1.00543160274664
-16.1268748428159,-1.02381103351964
-13.4974036036782,-0.845165920861026
-16.0144866016669,-1.02657552117938
-17.6131153316741,-1.11577366369673
-16.0192494160507,-1.02554362935609
-14.9563455242886,-0.953352924744794
-17.4948518476664,-1.1118385998024
-13.3965238750057,-0.840816272976931
-16.6685230571039,-1.0464258827098
-17.8476770889303,-1.12626654151052
-15.4331131825653,-0.984241717011245
-15.1539921967478,-0.969958769126512
-16.7250162545398,-1.06716351123008
-16.0826450766221,-1.02771029176995
-17.1345085954563,-1.09055532117118
-16.8865528447419,-1.07431797302168
-14.6454821477255,-0.934280260359628
-15.4833431908293,-0.988021625079677
-17.9534571958496,-1.13424644004884
-15.9932849487331,-1.01903704816144
-17.3093049160714,-1.09736084670124
-13.9757198002351,-0.884446776407752
-17.3985387919586,-1.10350050102069
-17.84981899838,-1.12755037982002
-15.1519499123387,-0.968695220043231
-16.1748146271606,-1.03217710367163
-15.5627837731185,-0.992006733440455
-17.0818533959761,-1.08543555685502
-16.4480064026709,-1.04969867476161
-15.4076200421624,-0.980751947036038
-15.0278468895914,-0.953699645046678
-14.7918111353063,-0.945732464127072
-15.9419991762533,-1.01704670525498
-14.8837389016769,-0.948255784260264
-15.1423649600617,-0.965220802441469
-16.0026125675708,-1.01947409099426
-15.9759758837455,-1.0130776112297
-16.6945823791991,-1.06244325647808
-14.9639915990947,-0.954106824824223
-16.7942692566999,-1.07428575017297
-15.5266759582654,-0.992840402447213
-15.6400880402939,-0.996782676312626
-15.8108109344609,-1.00652668138013
-15.7162908098823,-1.00250547625213
-16.1596718966239,-1.03014045456277
-14.934943041308,-0.95326891809388
-15.0901812288853,-0.961677833179375
-13.8671027430203,-0.877899932874931
-15.8646858716026,-1.01701807200905
-14.7063583687716,-0.925867963054215
-15.9293952682536,-1.01385203140985
-16.3707243833838,-1.04416584320856
-16.941396060784,-1.06705752054562
-15.4430524695732,-0.982367519400634
-15.8085060379561,-1.00650946372711
-16.0447970156205,-1.02220669801353
-13.8628092733449,-0.877524230557195
-13.4577248459201,-0.848477867079208
-15.0558698266627,-0.957348289655347
-13.5980055767345,-0.856198087038058
-14.7839537836295,-0.941018920670856
-15.7747085483381,-1.00093952305438
-17.5363894820905,-1.10477952419939
-16.3557505589648,-1.04087059568451
-15.1679387723914,-0.966790887996245
-15.2400834154645,-0.967053787185819
-14.1459235138795,-0.895969480291932
-16.8311099096125,-1.07238634410222
-17.6966469955918,-1.11985343702723
-16.0691899520654,-1.02382801944338
-15.0734975541506,-0.957490035743489
-16.0968141929412,-1.02592968548725
-15.3221891559643,-0.972402629302165
-17.839359978256,-1.1266809178471
-15.7911740158938,-1.01032096903769
-16.4404740715801,-1.04834624457894
-14.7752539936213,-0.940461535742407
-18.5233171273492,-1.16470427387689
-16.156830881264,-1.02880434093466
-15.8563831594505,-1.01371872896099
-15.6541440280926,-0.998076497017964
-15.8831035529144,-1.01374627203779
-16.3742874795271,-1.04346872687831
-16.4916952621714,-1.04117862796606
-15.7423040134552,-0.994712041296584
-16.1619423866323,-1.02941861018647
-16.3252917263361,-1.03896300940421
-15.3057056893603,-0.974431700363372
-14.9983277992552,-0.957884825628449
-16.5346825428499,-1.0531222119135
-16.5311854379616,-1.05249989838832
-14.1241284322867,-0.896223717203319
-17.0715204608555,-1.08327251966731
-16.757825818564,-1.06753610895736
-15.8978550882447,-1.01476962744338
-15.4078867933047,-0.982219193175377
-16.3390402777315,-1.04064540446612
-14.438767099817,-0.920000525995508
-15.5925012504538,-0.993170409474723
-15.0343125554097,-0.958423608500683
-15.9974734595683,-1.02092487909308
-14.9526670564862,-0.950751399138734
-15.2231865878721,-0.969026843998088
-16.4356413448238,-1.04691339494818
-16.3530008278549,-1.04486374316356
-15.8918103424996,-1.00880705155544
-17.0456220962332,-1.07628901748087
-16.8898798561229,-1.07355149453078
-15.1490171972422,-0.972820944182971
-15.7933892198748,-1.00771036462239
-16.4381877537763,-1.04710213043224
-15.8517215209129,-1.00645296243861
-14.8219847769394,-0.937334992593598
-17.2760011081943,-1.09089546403054
-17.5883371710009,-1.11296618775343
-17.2039453460228,-1.09227305562103
-16.3511158682742,-1.0431770970916
-13.8290312049861,-0.874030245796832
-15.7632257002919,-1.00276646432675
-15.408630304402,-0.985944352957455
-15.2083202161431,-0.966894438185308
-15.9909022080008,-1.02159372604345
-14.9628469240841,-0.952937703934764
-17.4370388300409,-1.11023672908223
-14.8576865238545,-0.946355772222288
-16.2437382055598,-1.03486223868854
-16.0341972907078,-1.01503557150407
-14.7177164018289,-0.928907770193824
-14.6906093933444,-0.940658137114146
-15.9069115329186,-1.01486026687266
-14.9877637501309,-0.956389932075056
-16.3657400323614,-1.04075508425932
-15.2338904073487,-0.969147706277459
-17.12911899186,-1.08835003900545
-15.3749754989563,-0.974739232163813
-15.5489398201353,-0.990375974179979
-15.2491050338983,-0.97436172857374
-15.1052909414319,-0.9628316940062
-13.891628606323,-0.880193122339596
-14.9702342983667,-0.953423670556165
-14.6128601857861,-0.91870350405903
-15.0967290251893,-0.963397813750213
-17.5541646183582,-1.11090622882033
-16.3310808001537,-1.04045737722458
-15.8451879186734,-1.0099389254893
-15.6563538745615,-0.99444623914791
-16.6289697549927,-1.05942546391126
-15.8862568322443,-1.01281400294138
-13.6523028722203,-0.862182678568659
-15.6078303642145,-0.993699396045175
-17.1808847440187,-1.09544015837029
-16.2604691326889,-1.03430494602044
-15.8593194146488,-1.01515667883191
-17.2069749151955,-1.09442110279945
-15.554691944083,-0.991251400570813
-15.8881706985168,-1.01384335464606
-14.5862726151059,-0.929645172815664
-15.2754075240982,-0.972896896693116
-15.575405583872,-0.993226657123676
-16.4692755492819,-1.04942642261484
-14.5129217819436,-0.921491249508682
-14.6098057634787,-0.929620257397512
-14.570040470075,-0.927586613961623
-14.0913214716294,-0.89222414020151
-15.5603281440706,-0.994003551665891
-16.3553583803588,-1.03689089749386
-15.1475198768769,-0.969735823036513
-14.7475757040578,-0.93862364268125
-13.5473611568915,-0.856447485274079
-15.6719251942934,-0.999227651389903
-15.3938695335793,-0.982904887204304
-16.4824142701916,-1.05039995799782
-16.6550634289596,-1.06789297927436
-14.8329096941746,-0.948019299717607
-14.7095286748509,-0.936168377952645
-16.0529434026948,-1.02500585113891
-15.9435364016818,-1.01477814674388
-14.8698692721525,-0.949546141855173
-16.1536299797978,-1.02838640295696
-14.906941454123,-0.948544471226538
-16.1439031247059,-1.02872351883202
-16.8830794520245,-1.07500803063619
-17.3860233117197,-1.10056820856535
-16.7801446973295,-1.06625308450658
-16.6915857433108,-1.06254693920878
-16.3379856035685,-1.03989045897749
-19.110487304929,-1.19531975873871
-16.7121586067435,-1.06481328838122
-16.2469998012109,-1.03376212642686
-14.8925386070546,-0.944425113340743
-15.3719270180155,-0.979673680651882
-15.6277597687234,-1.00366025291388
-14.4345292241402,-0.916777722578679
-14.1825341343512,-0.899545824499254
-15.6985385350434,-1.0008631386283
-14.9348020230102,-0.951321937065986
-15.3953273024572,-0.980290776929719
-16.5368130639013,-1.04902154166579
-16.0942393370752,-1.02603945224184
-15.7654811902854,-1.01101489320545
-16.6619983030245,-1.06216483838124
-15.6774214965404,-0.99800897719971
-17.3370784833493,-1.10404731972468
-16.3794883609045,-1.04057119683976
-17.2412641007291,-1.09353746023363
-17.0997479089389,-1.08346028254847
-15.4935982392727,-0.991616307814036
-16.5571677968721,-1.05248170398537
-15.7096676164083,-1.00523181149145
-15.9137383143197,-1.01680374031398
-16.8343260757512,-1.06841015345201
-15.9315119463652,-1.01544085440103
-16.5883388401427,-1.05660443205573
-16.1153047281718,-1.02775473860525
-14.9151091515504,-0.935108411639938
-15.3566016911389,-0.981083334735048
-17.0491243175468,-1.08137356910147
-15.0883354379096,-0.965685239589684
-16.3743980368464,-1.04294409064045
-16.9587833032869,-1.08177680105506
-14.9846215650005,-0.95746556625566
-16.5296944381915,-1.05542247275046
-16.728712635792,-1.0659793334201
-14.4337775038214,-0.924756245731294
-14.7172778815498,-0.936442102576169
-17.0022757013346,-1.08037020977697
-15.420848495679,-0.981867815460136
-17.1522248689326,-1.08344191349802
-15.9051683918235,-1.0167866382422
-16.2969244696844,-1.03097253803688
-15.6679244262259,-0.998795319900791
-15.2418402688225,-0.970792842679229
-15.0172773286963,-0.951705732504501
-16.9021210432401,-1.07986089167703
-14.7166186039452,-0.936105233759162
-16.5068670182487,-1.0490058974174
-13.8645031662652,-0.882098158032232
-16.3257020754509,-1.04087586923206
-17.7440444082579,-1.12093202833094
-15.1675051664316,-0.965812107089573
-16.3646728236239,-1.04210004657493
-17.8304445867115,-1.1272120772135
-15.4927316119305,-0.994534335532504
-16.5626846744868,-1.05564432260666
-17.9090344778092,-1.13150386510532
-16.7525933904813,-1.0684717533472
-15.6298951880924,-0.996702483966855
-16.538958449062,-1.04520411518
-17.583178334699,-1.11385880494941
-16.0230122779998,-1.02708920811202
-14.9465087568555,-0.953655802287585
-13.7595155111102,-0.869785865603
-18.2939704143656,-1.15130268723188
-17.3422591671088,-1.10637329875831
-16.7157587062841,-1.07069996390865
-17.2394987783507,-1.09361499253764
-14.6079824439776,-0.930447409276466
-15.3454426560988,-0.978063395119731
-15.6838407118089,-1.02009041639213
-14.9363033769582,-0.956522007384689
-15.9900844103951,-1.02194431668806
-15.1963280406466,-0.968688019195393
-14.8441004002225,-0.942797860440926
-13.6565365908796,-0.857388020925587
-15.4096563905182,-0.982119758191487
-13.7567618069091,-0.86868168219499
-16.6213067548978,-1.06276518377874
-14.9568131406391,-0.95730067314797
-17.2671655816587,-1.09589596023634
-16.7145473113675,-1.05561988997863
-16.146099626466,-1.02584204217035
-17.916065286788,-1.12354201431943
-15.01141453664,-0.965349898532971
-17.4918329000205,-1.10535869200302
-14.3866567292891,-0.914907374024333
-16.4397362955853,-1.0409952402739
-15.8849194043,-1.012681397189
-15.2882521601058,-0.968956095157324
-16.3531988683697,-1.04189917709675
-14.4848058208938,-0.920852273173428
-16.0770379879054,-1.02256265303192
-17.6780467550394,-1.10903668600631
-15.5358929231901,-0.991142326203999
-14.6905603094236,-0.934500281565425
-14.9713197386123,-0.95374703162937
-14.5405709178175,-0.923102799581085
-16.23301403844,-1.03976571467257
-15.1197441981749,-0.962845039661328
-15.1619919128493,-0.96206581112896
-16.1104164116636,-1.02381997355948
-17.1445099805649,-1.08873524283963
-18.3213341563972,-1.16829212964033
-16.6219934100476,-1.06239093486669
-16.5501647886155,-1.06078892096194
-16.3859418594075,-1.04322286072241
-15.2291730865402,-0.967274016669553
-15.1058436382392,-0.963858996801912
-17.4787276309289,-1.10655135162994
-13.5410920550083,-0.853309482499691
-14.5625856273249,-0.926428687177129
-16.1285038510503,-1.03031978672231
-13.8562712218112,-0.86786971203008
-15.9783966162341,-1.01856948751261
-16.9240840629928,-1.0731368717069
-15.8206620748772,-1.01113491590221
-16.1047468682183,-1.03666589426049
-14.9060167388678,-0.949291086114088
-15.9171647992289,-1.01402380804897
-16.3439663989001,-1.04558304328044
-15.2101997101135,-0.97491243377231
-17.4777550535239,-1.10706698030657
-18.5782285558851,-1.1672580865413
-17.1830834713156,-1.09222408044904
-15.4086078923868,-0.988702166577562
-16.0495972166298,-1.02095529619501
-16.224729282635,-1.03292317221437
-15.971228249078,-1.01838852559381
-14.3607206531495,-0.915581468728611
-15.3409223958612,-0.977564113946849
-14.1144867635735,-0.893359132896596
-16.1094138081142,-1.0280136111433
-14.6435598724556,-0.930018839176721
-16.5385442474738,-1.05309229557193
-14.3315814970075,-0.904692162915348
-16.3505514617981,-1.03911977591558
-14.5658366682394,-0.929812667875305
-17.2703979801517,-1.09518578739296
-14.7114042487349,-0.946377920683485
-16.4194513991007,-1.0463289736275
-15.2588216146422,-0.973939837239401
-16.0503230832967,-1.02297985207702
-15.2059800712256,-0.965426129579189
-13.9920117053245,-0.887084607917801
-14.2092855324875,-0.905286417364737
-16.1200289469053,-1.02771661140921
-17.6919725701461,-1.12250780838676
-14.8467853011075,-0.948287940274438
-14.0675727065459,-0.892648931569108
-17.5641764903309,-1.1153285124343
-15.5028100326882,-0.984925943953142
